DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,QC Level,# ToxCast Active,Total Assays,% ToxCast Active
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021740,1-Butanol,71-36-3,LRHPLDYGYMQRHN-UHFFFAOYSA-N,Butan-1-ol,CCCCO,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3
",C4H10O,74.123,74.073165,1,1/327,327,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10219242,2-Propynyl ether,6921-27-3,HRDCVMSNCBAMAM-UHFFFAOYSA-N,3-[(Prop-2-yn-1-yl)oxy]prop-1-yne,C#CCOCC#C,"InChI=1S/C6H6O/c1-3-5-7-6-4-2/h1-2H,5-6H2
",C6H6O,94.113,94.041865,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1024835,3-Phenylprop-2-enal,104-55-2,KJPRLNWUNMBNBZ-UHFFFAOYSA-N,3-Phenylprop-2-enal,O=CC=CC1=CC=CC=C1,"InChI=1S/C9H8O/c10-8-4-7-9-5-2-1-3-6-9/h1-8H
",C9H8O,132.162,132.057515,1,3/239,239,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1025564,Dimethoxymethane,109-87-5,NKDDWNXOKDWJAK-UHFFFAOYSA-N,Dimethoxymethane,COCOC,"InChI=1S/C3H8O2/c1-4-3-5-2/h3H2,1-2H3
",C3H8O2,76.095,76.052429,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1026904,2-Butoxyethyl acetate,112-07-2,NQBXSWAWVZHKBZ-UHFFFAOYSA-N,2-Butoxyethyl acetate,CCCCOCCOC(C)=O,"InChI=1S/C8H16O3/c1-3-4-5-10-6-7-11-8(2)9/h3-7H2,1-2H3
",C8H16O3,160.213,160.109944,1,2/348,348,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1027263,Pentyl acetate,628-63-7,PGMYKACGEOXYJE-UHFFFAOYSA-N,Pentyl acetate,CCCCCOC(C)=O,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3
",C7H14O2,130.187,130.099380,1,26/577,577,5
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10278657,Ethylene Glycol Dibenzyl Ether,622-22-0,FPFHYKOBYMYVAN-UHFFFAOYSA-N,"1,1'-[Ethane-1,2-diylbis(oxymethylene)]dibenzene",C(COCC1=CC=CC=C1)OCC1=CC=CC=C1,"InChI=1S/C16H18O2/c1-3-7-15(8-4-1)13-17-11-12-18-14-16-9-5-2-6-10-16/h1-10H,11-14H2
",C16H18O2,242.318,242.130680,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1033371,Cyclopentanol,96-41-3,XCIXKGXIYUWCLL-UHFFFAOYSA-N,Cyclopentanol,OC1CCCC1,"InChI=1S/C5H10O/c6-5-3-1-2-4-5/h5-6H,1-4H2
",C5H10O,86.134,86.073165,1,3/352,352,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1041425,(2E)-2-Hexenal,6728-26-3,MBDOYVRWFFCFHM-SNAWJCMRSA-N,(2E)-Hex-2-enal,CCC\C=C\C=O,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+
",C6H10O,98.145,98.073165,1,4/346,346,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1049774,Sodium,7440-23-5,MPMYQQHEHYDOCL-UHFFFAOYSA-N,Sodium,[Na],"InChI=1S/Na
",Na,22.98976928,22.989769,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1059076,"Benzenemethanol, 3,4-dimethoxy-",93-03-8,OEGPRYNGFWGMMV-UHFFFAOYSA-N,"(3,4-Dimethoxyphenyl)methanol",COC1=C(OC)C=C(CO)C=C1,"InChI=1S/C9H12O3/c1-11-8-4-3-7(6-10)5-9(8)12-2/h3-5,10H,6H2,1-2H3
",C9H12O3,168.192,168.078644,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1060132,"Propane, 1,1'-[methylenebis(oxy)]bis-",505-84-0,HOMDJHGZAAKUQV-UHFFFAOYSA-N,1-(Propoxymethoxy)propane,CCCOCOCCC,"InChI=1S/C7H16O2/c1-3-5-8-7-9-6-4-2/h3-7H2,1-2H3
",C7H16O2,132.203,132.115030,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1060425,"Benzene, (3-bromopropoxy)-",588-63-6,NIDWUZTTXGJFNN-UHFFFAOYSA-N,(3-Bromopropoxy)benzene,BrCCCOC1=CC=CC=C1,"InChI=1S/C9H11BrO/c10-7-4-8-11-9-5-2-1-3-6-9/h1-3,5-6H,4,7-8H2
",C9H11BrO,215.09,213.999328,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1060760,"Benzene, propoxy-",622-85-5,DSNYFFJTZPIKFZ-UHFFFAOYSA-N,Propoxybenzene,CCCOC1=CC=CC=C1,"InChI=1S/C9H12O/c1-2-8-10-9-6-4-3-5-7-9/h3-7H,2,8H2,1H3
",C9H12O,136.194,136.088815,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1060764,"Benzene, 1-chloro-4-methoxy-",623-12-1,YRGAYAGBVIXNAQ-UHFFFAOYSA-N,1-Chloro-4-methoxybenzene,COC1=CC=C(Cl)C=C1,"InChI=1S/C7H7ClO/c1-9-7-4-2-6(8)3-5-7/h2-5H,1H3
",C7H7ClO,142.58,142.018542,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1061029,"Acetyl chloride, phenoxy-",701-99-5,PKUPAJQAJXVUEK-UHFFFAOYSA-N,Phenoxyacetyl chloride,ClC(=O)COC1=CC=CC=C1,"InChI=1S/C8H7ClO2/c9-8(10)6-11-7-4-2-1-3-5-7/h1-5H,6H2
",C8H7ClO2,170.59,170.013457,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1061104,o-Chloroanisole,766-51-8,QGRPVMLBTFGQDQ-UHFFFAOYSA-N,1-Chloro-2-methoxybenzene,COC1=C(Cl)C=CC=C1,"InChI=1S/C7H7ClO/c1-9-7-5-3-2-4-6(7)8/h2-5H,1H3
",C7H7ClO,142.58,142.018542,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1061310,Cyclooctene,931-88-4,URYYVOIYTNXXBN-UHFFFAOYSA-N,Cyclooctene,C1CCCC=CCC1,"InChI=1S/C8H14/c1-2-4-6-8-7-5-3-1/h1-2H,3-8H2
",C8H14,110.2,110.109550,3, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1064241,"Butane, 1,1'-oxybis[4-chloro-",6334-96-9,PVBMXMKIKMJQRK-UHFFFAOYSA-N,1-Chloro-4-(4-chlorobutoxy)butane,ClCCCCOCCCCCl,"InChI=1S/C8H16Cl2O/c9-5-1-3-7-11-8-4-2-6-10/h1-8H2
",C8H16Cl2O,199.12,198.057820,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1074888,"1,3-Dioxol-2-one",872-36-6,VAYTZRYEBVHVLE-UHFFFAOYSA-N,"2H-1,3-Dioxol-2-one",O=C1OC=CO1,"InChI=1S/C3H2O3/c4-3-5-1-2-6-3/h1-2H
",C3H2O3,86.046,86.000394,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10760648,N-(2-Methylidenebutylidene)hydroxylamine,99705-27-8,BFIKYTUABHTQET-UHFFFAOYSA-N,N-(2-Methylidenebutylidene)hydroxylamine,CCC(=C)C=NO,"InChI=1S/C5H9NO/c1-3-5(2)4-6-7/h4,7H,2-3H2,1H3
",C5H9NO,99.133,99.068414,5, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021658,Propanal,123-38-6,NBBJYMSMWIIQGU-UHFFFAOYSA-N,Propanal,CCC=O,"InChI=1S/C3H6O/c1-2-3-4/h3H,2H2,1H3
",C3H6O,58.08,58.041865,1,0/234,234,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2021739,1-Propanol,71-23-8,BDERNNFJNOPAEC-UHFFFAOYSA-N,Propan-1-ol,CCCO,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3
",C3H8O,60.096,60.057515,1,1/353,353,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2025553,2-Methoxyethyl acetate,110-49-6,XLLIQLLCWZCATF-UHFFFAOYSA-N,2-Methoxyethyl acetate,COCCOC(C)=O,"InChI=1S/C5H10O3/c1-5(6)8-4-3-7-2/h3-4H2,1-2H3
",C5H10O3,118.132,118.062994,1,0/3,3,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2027092,Ethyl acetoacetate,141-97-9,XYIBRDXRRQCHLP-UHFFFAOYSA-N,Ethyl 3-oxobutanoate,CCOC(=O)CC(C)=O,"InChI=1S/C6H10O3/c1-3-9-6(8)4-5(2)7/h3-4H2,1-2H3
",C6H10O3,130.143,130.062994,1,0/234,234,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2041416,2-Ethyl-1-butanol,97-95-0,TZYRSLHNPKPEFV-UHFFFAOYSA-N,2-Ethylbutan-1-ol,CCC(CC)CO,"InChI=1S/C6H14O/c1-3-6(4-2)5-7/h6-7H,3-5H2,1-2H3
",C6H14O,102.177,102.104465,1,1/320,320,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2047438,3-Heptanone,106-35-4,NGAZZOYFWWSOGK-UHFFFAOYSA-N,Heptan-3-one,CCCCC(=O)CC,"InChI=1S/C7H14O/c1-3-5-6-7(8)4-2/h3-6H2,1-2H3
",C7H14O,114.188,114.104465,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2052106,3-Methoxybutyl acetate,4435-53-4,QMYGFTJCQFEDST-UHFFFAOYSA-N,3-Methoxybutyl acetate,COC(C)CCOC(C)=O,"InChI=1/C7H14O3/c1-6(9-3)4-5-10-7(2)8/h6H,4-5H2,1-3H3
",C7H14O3,146.186,146.094294,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2059568,"Propane, 2,2-diethoxy-",126-84-1,FGQLGYBGTRHODR-UHFFFAOYSA-N,"2,2-Diethoxypropane",CCOC(C)(C)OCC,"InChI=1S/C7H16O2/c1-5-8-7(3,4)9-6-2/h5-6H2,1-4H3
",C7H16O2,132.203,132.115030,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2060757,"Benzene, 1-chloro-4-ethoxy-",622-61-7,IXLSVQMYQRAMEW-UHFFFAOYSA-N,1-Chloro-4-ethoxybenzene,CCOC1=CC=C(Cl)C=C1,"InChI=1S/C8H9ClO/c1-2-10-8-5-3-7(9)4-6-8/h3-6H,2H2,1H3
",C8H9ClO,156.61,156.034193,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2068002,"Benzoyl chloride, 4-(pentyloxy)-",36823-84-4,IBQDPNHVFRFCFK-UHFFFAOYSA-N,4-(Pentyloxy)benzoyl chloride,CCCCCOC1=CC=C(C=C1)C(Cl)=O,"InChI=1S/C12H15ClO2/c1-2-3-4-9-15-11-7-5-10(6-8-11)12(13)14/h5-8H,2-4,9H2,1H3
",C12H15ClO2,226.7,226.076057,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2073938,"1,3-Butadiene, 1,1,2,3-tetrachloro-",921-09-5,RCBKHVTUYAGMLB-UHFFFAOYSA-N,"1,1,2,3-Tetrachlorobuta-1,3-diene",ClC(Cl)=C(Cl)C(Cl)=C,"InChI=1S/C4H2Cl4/c1-2(5)3(6)4(7)8/h1H2
",C4H2Cl4,191.86,189.891061,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID2074958,"Cyclopentane, methoxy-",5614-37-9,SKTCDJAMAYNROS-UHFFFAOYSA-N,Methoxycyclopentane,COC1CCCC1,"InChI=1S/C6H12O/c1-7-6-4-2-3-5-6/h6H,2-5H2,1H3
",C6H12O,100.161,100.088815,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID20883615,"Cyclooctene, (1Z)-",931-87-3,URYYVOIYTNXXBN-UPHRSURJSA-N,(1Z)-Cyclooctene,C1CCC\C=C/CC1,"InChI=1S/C8H14/c1-2-4-6-8-7-5-3-1/h1-2H,3-8H2/b2-1-
",C8H14,110.2,110.109550,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30168086,1-Methoxy-2-vinyloxyethane,1663-35-0,GXZPMXGRNUXGHN-UHFFFAOYSA-N,(2-Methoxyethoxy)ethene,COCCOC=C,"InChI=1S/C5H10O2/c1-3-7-5-4-6-2/h3H,1,4-5H2,2H3
",C5H10O2,102.133,102.068080,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30178963,"1-Buten-1-one, 2-ethyl-",24264-08-2,NWXORMWIWGSYJJ-UHFFFAOYSA-N,2-Ethylbut-1-en-1-one,CCC(CC)=C=O,"InChI=1S/C6H10O/c1-3-6(4-2)5-7/h3-4H2,1-2H3
",C6H10O,98.145,98.073165,4, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30201402,Ethyl 1-naphthyl ether,5328-01-8,APWZAIZNWQFZBK-UHFFFAOYSA-N,1-Ethoxynaphthalene,CCOC1=CC=CC2=CC=CC=C12,"InChI=1S/C12H12O/c1-2-13-12-9-5-7-10-6-3-4-8-11(10)12/h3-9H,2H2,1H3
",C12H12O,172.227,172.088815,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30202313,Cyclopropyl methyl ether,540-47-6,ZUVAACFIEPYYOP-UHFFFAOYSA-N,Methoxycyclopropane,COC1CC1,"InChI=1S/C4H8O/c1-5-4-2-3-4/h4H,2-3H2,1H3
",C4H8O,72.107,72.057515,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020596,Ethylbenzene,100-41-4,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,Ethylbenzene,CCC1=CC=CC=C1,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3
",C8H10,106.168,106.078250,1,1/234,234,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3020833,Methyl tert-butyl ether,1634-04-4,BZLVMXJERCGZMT-UHFFFAOYSA-N,2-Methoxy-2-methylpropane,COC(C)(C)C,"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3
",C5H12O,88.15,88.088815,1,0/234,234,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30209185,"1-Propene, 3,3-dimethoxy-",6044-68-4,OBWGMYALGNDUNM-UHFFFAOYSA-N,"3,3-Dimethoxyprop-1-ene",COC(OC)C=C,"InChI=1S/C5H10O2/c1-4-5(6-2)7-3/h4-5H,1H2,2-3H3
",C5H10O2,102.133,102.068080,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3021437,4-Vinylcyclohexene,100-40-3,BBDKZWKEPDTENS-UHFFFAOYSA-N,4-Ethenylcyclohex-1-ene,C=CC1CCC=CC1,"InChI=1/C8H12/c1-2-8-6-4-3-5-7-8/h2-4,8H,1,5-7H2
",C8H12,108.184,108.093900,1,0/234,234,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3025047,Diethylene glycol diethyl ether,112-36-7,RRQYJINTUHWNHW-UHFFFAOYSA-N,1-Ethoxy-2-(2-ethoxyethoxy)ethane,CCOCCOCCOCC,"InChI=1S/C8H18O3/c1-3-9-5-7-11-8-6-10-4-2/h3-8H2,1-2H3
",C8H18O3,162.229,162.125594,1,3/321,321,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3025174,"1,3-Dioxane",505-22-6,VDFVNEFVBPFDSB-UHFFFAOYSA-N,"1,3-Dioxane",C1COCOC1,"InChI=1S/C4H8O2/c1-2-5-4-6-3-1/h1-4H2
",C4H8O2,88.106,88.052429,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3026223,Triethylene glycol diacetate,111-21-7,OVOUKWFJRHALDD-UHFFFAOYSA-N,"[(Ethane-1,2-diyl)bis(oxy)ethane-2,1-diyl] diacetate",CC(=O)OCCOCCOCCOC(C)=O,"InChI=1S/C10H18O6/c1-9(11)15-7-5-13-3-4-14-6-8-16-10(2)12/h3-8H2,1-2H3
",C10H18O6,234.248,234.110338,1,6/574,574,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3026851,3-Methoxypropionitrile,110-67-8,OOWFYDWAMOKVSF-UHFFFAOYSA-N,3-Methoxypropanenitrile,COCCC#N,"InChI=1S/C4H7NO/c1-6-4-2-3-5/h2,4H2,1H3
",C4H7NO,85.106,85.052764,1,0/234,234,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3029154,Cyclopentanone,120-92-3,BGTOWKSIORTVQH-UHFFFAOYSA-N,Cyclopentanone,O=C1CCCC1,"InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-4H2
",C5H8O,84.118,84.057515,1,2/353,353,1
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3029609,[(Ethenyl)oxy]ethane,109-92-2,FJKIXWOMBXYWOQ-UHFFFAOYSA-N,Ethoxyethene,CCOC=C,"InChI=1S/C4H8O/c1-3-5-4-2/h3H,1,4H2,2H3
",C4H8O,72.107,72.057515,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID30450332,"(1S,5R)-6,8-Dioxabicyclo[3.2.1]octan-4-one",53716-82-8,WHIRALQRTSITMI-UJURSFKZSA-N,"(1S,5R)-6,8-Dioxabicyclo[3.2.1]octan-4-one",[H][C@]12CO[C@]([H])(O1)C(=O)CC2,"InChI=1S/C6H8O3/c7-5-2-1-4-3-8-6(5)9-4/h4,6H,1-3H2/t4-,6+/m0/s1
",C6H8O3,128.127,128.047344,1, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3049380,2-Ethylbutyraldehyde,97-96-1,UNNGUFMVYQJGTD-UHFFFAOYSA-N,2-Ethylbutanal,CCC(CC)C=O,"InChI=1S/C6H12O/c1-3-6(4-2)5-7/h5-6H,3-4H2,1-2H3
",C6H12O,100.161,100.088815,1,0/234,234,0
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3059719,Tetrahydropyran,142-68-7,DHXVGJBLRPWPCS-UHFFFAOYSA-N,Oxane,C1CCOCC1,"InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2
",C5H10O,86.134,86.073165,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID3066213,"1-Propene, 1,3,3-trimethoxy-",17576-35-1,JGVSIZVWGGQMPY-UHFFFAOYSA-N,"1,3,3-Trimethoxyprop-1-ene",COC=CC(OC)OC,"InChI=1S/C6H12O3/c1-7-5-4-6(8-2)9-3/h4-6H,1-3H3
",C6H12O3,132.159,132.078644,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40181125,1-Chloro-3-ethoxybenzene,2655-83-6,HNMYSCABMYNGTP-UHFFFAOYSA-N,1-Chloro-3-ethoxybenzene,CCOC1=CC(Cl)=CC=C1,"InChI=1S/C8H9ClO/c1-2-10-8-5-3-4-7(9)6-8/h3-6H,2H2,1H3
",C8H9ClO,156.61,156.034193,2, 
https://comptox.epa.gov/dashboard/chemical/details/DTXSID40211153,3-Nitrophenetole,621-52-3,LFOLBPDHVGDKGJ-UHFFFAOYSA-N,1-Ethoxy-3-nitrobenzene,CCOC1=CC=CC(=C1)[N+]([O-])=O,"InChI=1S/C8H9NO3/c1-2-12-8-5-3-4-7(6-8)9(10)11/h3-6H,2H2,1H3
",C8H9NO3,167.164,167.058243,2, 
